loteria,concurso,data,local,dezenasOrdemSorteio,dezenas,trevos,timeCoracao,mesSorte,premiacoes,estadosPremiados,observacao,acumulou,proximoConcurso,dataProximoConcurso,localGanhadores,valorArrecadado,valorAcumuladoConcurso_0_5,valorAcumuladoConcursoEspecial,valorAcumuladoProximoConcurso,valorEstimadoProximoConcurso
diadesorte,480.0,13/07/2021,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['10', '20', '03', '28', '06', '31', '17']","['03', '06', '10', '17', '20', '28', '31']",[],,Setembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 53, 'valorPremio': 1554.29}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1918, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 22840, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 86382, 'valorPremio': 2}]",[],,1.0,481.0,15/07/2021,[],1602668.0,0.0,0.0,593996.86,800000.0
diadesorte,519.0,16/10/2021,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['08', '19', '24', '13', '16', '12', '09']","['08', '09', '12', '13', '16', '19', '24']",[],,Novembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 1836760.82}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 99, 'valorPremio': 1460.46}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 3363, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 39933, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 109242, 'valorPremio': 2}]",[],,0.0,520.0,19/10/2021,"[{'ganhadores': 1, 'municipio': 'PINHEIROS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'ES'}]",2615860.0,0.0,0.0,0.0,200000.0
diadesorte,1132.0,23/10/2025,"ESPAÇO DA SORTE em SÃO PAULO, SP","['06', '13', '17', '29', '04', '23', '26']","['04', '06', '13', '17', '23', '26', '29']",[],,Janeiro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 4761847.69}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 206, 'valorPremio': 2063.28}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 5707, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 60760, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 159250, 'valorPremio': 2.5}]",[],,0.0,1133.0,25/10/2025,"[{'ganhadores': 1, 'municipio': 'IGARASSU', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PE'}]",5164162.5,0.0,0.0,0.0,200000.0
diadesorte,912.0,11/05/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['15', '11', '20', '14', '04', '31', '10']","['04', '10', '11', '14', '15', '20', '31']",[],--,Dezembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 386110.48}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 27, 'valorPremio': 3305.46}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1188, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 15166, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 42706, 'valorPremio': 2.5}]",[],,0.0,913.0,14/05/2024,"[{'ganhadores': 1, 'municipio': 'SALTO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",1470087.5,0.0,0.0,0.0,150000.0
diadesorte,981.0,26/10/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['04', '10', '28', '08', '02', '01', '12']","['01', '02', '04', '08', '10', '12', '28']",,--,Dezembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 55, 'valorPremio': 2030.85}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1977, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 21253, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 66556, 'valorPremio': 2.5}]",[],,1.0,982.0,29/10/2024,[],1969940.0,0.0,0.0,865315.72,1100000.0
diadesorte,375.0,29/10/2020,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['08', '13', '09', '30', '23', '20', '04']","['04', '08', '09', '13', '20', '23', '30']",[],,Dezembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 42, 'valorPremio': 2405.51}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1589, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 21626, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 68017, 'valorPremio': 2}]",[],,1.0,376.0,31/10/2020,[],1696468.0,0.0,0.0,438935.79,700000.0
diadesorte,867.0,25/01/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['25', '24', '30', '12', '22', '07', '26']","['07', '12', '22', '24', '25', '26', '30']",[],,Novembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 40, 'valorPremio': 2841.73}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1564, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 20179, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 62369, 'valorPremio': 2.5}]",[],,1.0,868.0,27/01/2024,[],1931257.5,0.0,0.0,1080976.8,1350000.0
diadesorte,541.0,09/12/2021,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['31', '06', '17', '01', '08', '13', '04']","['01', '04', '06', '08', '13', '17', '31']",[],,Janeiro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 1409965.23}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 61, 'valorPremio': 1833.4}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 2073, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 26144, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 65833, 'valorPremio': 2}]",[],,0.0,542.0,11/12/2021,"[{'ganhadores': 1, 'municipio': 'CURITIBA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PR'}]",1869116.0,0.0,0.0,0.0,100000.0
diadesorte,625.0,05/07/2022,"ESPAÇO DA SORTE em SÃO PAULO, SP","['12', '02', '10', '06', '19', '31', '30']","['02', '06', '10', '12', '19', '30', '31']",,,Dezembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 53, 'valorPremio': 1662.13}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1637, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 20215, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 55539, 'valorPremio': 2}]",[],,1.0,626.0,07/07/2022,[],1485966.0,0.0,0.0,554574.66,800000.0
diadesorte,146.0,04/05/2019,"Espaço Loterias Caixa em SÃO PAULO, SP","['19', '01', '23', '18', '09', '08', '17']","['01', '08', '09', '17', '18', '19', '23']",[],,Março,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 73, 'valorPremio': 1827.57}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 2438, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 31841, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 110510, 'valorPremio': 2}]",,,1.0,147.0,07/05/2019,[],2381680.0,0.0,0.0,311295.59,650000.0
diadesorte,196.0,31/08/2019,"Espaço Loterias Caixa em SÃO PAULO, SP","['29', '14', '04', '13', '26', '30', '22']","['04', '13', '14', '22', '26', '29', '30']",[],,Agosto,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 53, 'valorPremio': 2566.05}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 2171, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 29465, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 118089, 'valorPremio': 2}]",[],,1.0,197.0,03/09/2019,[],2410834.0,0.0,0.0,618710.94,1000000.0
diadesorte,385.0,21/11/2020,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['15', '06', '07', '14', '31', '22', '04']","['04', '06', '07', '14', '15', '22', '31']",[],,Junho,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 688411.28}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 21, 'valorPremio': 5440.98}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1302, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 19357, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 58812, 'valorPremio': 2}]",[],,0.0,386.0,24/11/2020,"[{'ganhadores': 1, 'municipio': 'PARAISO DO TOCANTINS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'TO'}]",1765144.0,0.0,0.0,0.0,200000.0
diadesorte,481.0,15/07/2021,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['14', '04', '11', '24', '31', '23', '05']","['04', '05', '11', '14', '23', '24', '31']",[],,Junho,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 29, 'valorPremio': 3753.84}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1381, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 19653, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 58746, 'valorPremio': 2}]",[],,1.0,482.0,17/07/2021,[],1711906.0,0.0,0.0,848006.61,1100000.0
diadesorte,870.0,01/02/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['01', '25', '10', '29', '17', '24', '04']","['01', '04', '10', '17', '24', '25', '29']",,,Dezembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 43, 'valorPremio': 1638.34}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1345, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 14970, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 38390, 'valorPremio': 2.5}]",[],,1.0,871.0,03/02/2024,[],1245487.5,0.0,0.0,164379.73,300000.0
diadesorte,291.0,16/04/2020," em SÃO PAULO, SP","['10', '07', '17', '20', '03', '05', '02']","['02', '03', '05', '07', '10', '17', '20']",[],,Novembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 111, 'valorPremio': 1410.53}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 3157, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 36549, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 82257, 'valorPremio': 2}]",[],,1.0,292.0,18/04/2020,[],2066318.0,0.0,0.0,671590.11,900000.0
diadesorte,15.0,23/06/2018,"Caminhão da Sorte em CAMPINA GRANDE, PB","['26', '13', '16', '08', '11', '29', '28']","['08', '11', '13', '16', '26', '28', '29']",[],-,Novembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 131, 'valorPremio': 2380.4}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 5552, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 70164, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 200142, 'valorPremio': 2}]",[],,1.0,16.0,26/06/2018,[],5252442.0,0.0,0.0,2425086.72,3000000.0
diadesorte,1013.0,11/01/2025,"ESPAÇO DA SORTE em SÃO PAULO, SP","['16', '08', '30', '05', '11', '10', '29']","['05', '08', '10', '11', '16', '29', '30']",[],,Agosto,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 86, 'valorPremio': 2002.91}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 2707, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 32827, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 97264, 'valorPremio': 2.5}]",[],,1.0,1014.0,14/01/2025,[],2957775.0,0.0,0.0,1250019.93,1700000.0
diadesorte,398.0,22/12/2020,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['30', '02', '31', '20', '03', '07', '10']","['02', '03', '07', '10', '20', '30', '31']",[],,Agosto,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 103, 'valorPremio': 1582.03}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 3105, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 35120, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 115213, 'valorPremio': 2}]",[],,1.0,399.0,24/12/2020,[],2788826.0,0.0,0.0,2180601.03,2500000.0
diadesorte,536.0,27/11/2021,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['05', '10', '12', '03', '22', '08', '27']","['03', '05', '08', '10', '12', '22', '27']",[],,Janeiro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 76, 'valorPremio': 1347.85}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1833, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 20220, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 42474, 'valorPremio': 2}]",[],,1.0,537.0,30/11/2021,[],1254774.0,0.0,0.0,310438.09,500000.0
diadesorte,161.0,08/06/2019,"Espaço Loterias Caixa em SÃO PAULO, SP","['02', '20', '25', '03', '15', '14', '05']","['02', '03', '05', '14', '15', '20', '25']",[],,Dezembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 74, 'valorPremio': 2076.25}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 2644, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 33942, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 93520, 'valorPremio': 2}]",[],,1.0,162.0,11/06/2019,[],2554412.0,0.0,0.0,358499.29,800000.0
diadesorte,637.0,02/08/2022,"ESPAÇO DA SORTE em SÃO PAULO, SP","['04', '25', '14', '22', '11', '31', '03']","['03', '04', '11', '14', '22', '25', '31']",[],,Janeiro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 21, 'valorPremio': 3672.23}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1010, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 14368, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 40469, 'valorPremio': 2}]",[],,1.0,638.0,04/08/2022,[],1212994.0,0.0,0.0,179939.22,300000.0
diadesorte,639.0,06/08/2022,"ESPAÇO DA SORTE em SÃO PAULO, SP","['03', '15', '08', '31', '25', '12', '24']","['03', '08', '12', '15', '24', '25', '31']",[],-,Julho,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 40, 'valorPremio': 1918.38}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1462, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 16115, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 45242, 'valorPremio': 2}]",[],,1.0,640.0,09/08/2022,[],1267796.0,0.0,0.0,179048.73,300000.0
diadesorte,736.0,25/03/2023,"ESPAÇO DA SORTE em SÃO PAULO, SP","['29', '23', '05', '10', '11', '18', '12']","['05', '10', '11', '12', '18', '23', '29']",[],,Fevereiro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 472649.5}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 57, 'valorPremio': 1357.63}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1741, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 19056, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 58140, 'valorPremio': 2}]",[],,0.0,737.0,28/03/2023,"[{'ganhadores': 1, 'municipio': 'SAO PAULO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",1374448.0,0.0,0.0,0.0,150000.0
diadesorte,373.0,24/10/2020,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['21', '10', '05', '26', '31', '29', '25']","['05', '10', '21', '25', '26', '29', '31']",[],,Abril,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 680019.9}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 40, 'valorPremio': 2763.99}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1858, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 24047, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 87492, 'valorPremio': 2}]",[],,0.0,374.0,27/10/2020,"[{'ganhadores': 1, 'municipio': 'GUARUJA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",1925734.0,0.0,0.0,0.0,200000.0
diadesorte,110.0,07/02/2019,"Espaço Loterias Caixa em SÃO PAULO, SP","['04', '18', '08', '14', '11', '26', '10']","['04', '08', '10', '11', '14', '18', '26']",[],,Março,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 91, 'valorPremio': 1944.37}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 3544, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 43619, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 144763, 'valorPremio': 2}]",[],,1.0,111.0,09/02/2019,[],3177542.0,0.0,0.0,412854.19,800000.0
diadesorte,650.0,2022-09-01,"ESPAÇO DA SORTE em SÃO PAULO, SP","['20', '01', '06', '14', '25', '11', '04']","['01', '04', '06', '11', '14', '20', '25']",[],,Março,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 23, 'valorPremio': 3912.57}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1210, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 16378, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 67265, 'valorPremio': 2}]",[],,1.0,651.0,03/09/2022,[],1505794.0,0.0,0.0,401114.56,600000.0
diadesorte,734.0,21/03/2023,"ESPAÇO DA SORTE em SÃO PAULO, SP","['11', '07', '24', '21', '19', '09', '30']","['07', '09', '11', '19', '21', '24', '30']",[],,Abril,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 31, 'valorPremio': 1944.16}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1258, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 15902, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 49456, 'valorPremio': 2}]",[],,1.0,735.0,23/03/2023,[],1094984.0,0.0,0.0,140627.83,300000.0
diadesorte,555.0,15/01/2022,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['04', '24', '15', '12', '25', '22', '17']","['04', '12', '15', '17', '22', '24', '25']",[], ,Maio,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 43, 'valorPremio': 1916.3}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1501, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 19795, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 55608, 'valorPremio': 2}]",[],,1.0,556.0,18/01/2022,[],1413614.0,0.0,0.0,369081.01,500000.0
diadesorte,254.0,2020-01-21," em SÃO PAULO, SP","['27', '25', '18', '31', '22', '21', '20']","['18', '20', '21', '22', '25', '27', '31']",[],,Fevereiro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 50, 'valorPremio': 2831.54}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1793, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 25147, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 100515, 'valorPremio': 2}]",[],,1.0,255.0,23/01/2020,[],2333688.0,0.0,0.0,330346.11,650000.0
diadesorte,659.0,22/09/2022,"ESPAÇO DA SORTE em SÃO PAULO, SP","['04', '05', '12', '20', '07', '31', '24']","['04', '05', '07', '12', '20', '24', '31']",[],,Junho,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 28, 'valorPremio': 2650.46}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1257, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 17334, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 41886, 'valorPremio': 2}]",[],,1.0,660.0,24/09/2022,[],1226396.0,0.0,0.0,315056.95,500000.0
diadesorte,338.0,2020-08-04,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['11', '10', '24', '23', '14', '03', '08']","['03', '08', '10', '11', '14', '23', '24']",[],,Junho,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 54, 'valorPremio': 2728.17}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 2791, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 35111, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 86925, 'valorPremio': 2}]",[],,1.0,339.0,06/08/2020,[],2472074.0,0.0,0.0,653192.47,900000.0
diadesorte,216.0,22/10/2019," em SÃO PAULO, SP","['30', '08', '25', '28', '05', '09', '14']","['05', '08', '09', '14', '25', '28', '30']",[],,Agosto,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 88, 'valorPremio': 1505.31}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 2668, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 34185, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 98432, 'valorPremio': 2}]",[],,1.0,217.0,24/10/2019,[],2347768.0,0.0,0.0,309088.78,700000.0
diadesorte,113.0,14/02/2019,"Espaço Loterias Caixa em SÃO PAULO, SP","['09', '30', '06', '17', '10', '27', '12']","['06', '09', '10', '12', '17', '27', '30']",[],,Maio,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 2025538.46}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 103, 'valorPremio': 2393.65}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 4862, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 63504, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 184128, 'valorPremio': 2}]",,,0.0,114.0,16/02/2019,"[{'ganhadores': 1, 'municipio': 'JOINVILLE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SC'}]",4368100.0,0.0,0.0,0.0,350000.0
diadesorte,662.0,29/09/2022,"ESPAÇO DA SORTE em SÃO PAULO, SP","['23', '15', '05', '26', '01', '28', '13']","['01', '05', '13', '15', '23', '26', '28']",[],,Maio,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 158204.76}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 17, 'valorPremio': 3988.36}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1118, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 14293, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 43383, 'valorPremio': 2}]",[],,0.0,663.0,01/10/2022,"[{'ganhadores': 1, 'municipio': 'TERESINA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PI'}]",1128408.0,0.0,0.0,0.0,150000.0
